sr_No,ticker,company,sector,industry,country,marketCap,peRatio,price,change,volume,fwdPERatio,peg,psRatio,pbRatio,pcRatio,pfcFRatio,epsThisYear,divident,roa,roe,roi,currR,quickR,ltDeptEq,debtEq,outstanding,float,insiderOwn,insiderTran,instOwn,instTran,floatShort,shortRatio,perfWeek,perfMonth,perfQuart,perfHalf,perfYear,perfYTD,volatilityWeek,volatilityMonth,recom,beta,atr,sma20,sma50,sma200,52W_High,52W_Low,rsi,price,loadDate
436,TAP,Molson Coors Brewing Company,Consumer Goods,Beverages - Brewers,USA,17.60B,7.96,79.76,0.0086,1290328,16.62,1.1,2,1.42,35.01,23.93,3.86,0.0206,0.078,0.192,0.096,0.8,0.6,0.92,0.98,220.72M,172.28M,0.003,-0.0253,0.901,0.01,0.028,3.22,0.017,-0.0403,-0.1123,-0.1509,-0.2258,-0.1804,0.0241,0.0166,2.4,0.84,1.47,-0.03,-0.0573,-0.1251,-0.25,0.0213,38.29,79.76,4-Nov-2017
437,TDG,TransDigm Group Incorporated,Industrial Goods,Aerospace/Defense Products & Services,USA,15.51B,29.09,282.52,-0.0001,409090,21.02,3.62,4.47,-,15.98,-,0.325,-,0.052,-0.334,0.114,3.3,2.2,-,-,54.89M,51.52M,0.003,-0.2365,0.5119,0.0016,0.1474,17.01,0.0181,0.0532,0.0793,0.2035,0.1519,0.2329,0.013,0.014,2.2,0.48,3.98,0.0465,0.0782,0.1742,-0.0039,0.5067,76.34,282.52,4-Nov-2017
438,TEL,TE Connectivity Ltd.,Technology,Diversified Electronics,Switzerland,32.92B,19.76,92.73,0.0127,1222933,18.37,2.21,2.53,3.6,43.6,36.17,0.746,0.0173,0.094,0.192,0.214,1.4,0.9,0.34,0.44,355.00M,352.64M,0.001,-0.7709,0.947,0.0029,0.0093,3.08,0.037,0.0773,0.1462,0.223,0.4858,0.3385,0.0199,0.012,2.2,1.05,1.21,0.0488,0.102,0.179,-0.0041,0.4904,83.24,92.73,4-Nov-2017
439,TGT,Target Corporation,Services,Discount Variety Stores,USA,33.37B,11.99,59.36,-0.0072,3992367,13.48,-,0.48,2.94,14.56,9.64,-0.127,0.0418,0.074,0.252,0.155,0.9,0.3,0.98,1.1,562.09M,545.58M,0.001,-0.0129,0.862,0.0047,0.1058,8.71,-0.0149,0.0168,0.0256,0.036,-0.1096,-0.1782,0.0161,0.0206,3,0.63,1.18,-0.0112,0.0121,0.0401,-0.2517,0.2224,47.29,59.36,4-Nov-2017
440,TIF,Tiffany & Co.,Services,Jewelry Stores,USA,11.53B,25.08,92.56,-0.0048,1867866,21.43,2.57,2.86,3.67,11.05,33.6,-0.008,0.0216,0.089,0.152,0.119,5.7,2.3,0.28,0.36,124.58M,123.56M,0.004,-0.8951,0.929,-0.0338,0.0352,2.78,-0.0158,-0.0168,0.0043,0.0127,0.2848,0.1954,0.0128,0.0149,2.2,1.97,1.4,-0.0134,0.0031,0.02,-0.0486,0.2881,44.19,92.56,4-Nov-2017
441,TJX,The TJX Companies Inc.,Services,Department Stores,USA,44.22B,19.42,68.6,-0.0229,4300265,16.17,1.72,1.3,9.66,14.98,19.18,0.038,0.0182,0.18,0.517,0.336,1.6,0.8,0.49,0.49,644.66M,635.63M,0.001,-0.0376,0.926,0.0051,0.0262,4.46,-0.0275,-0.0706,-0.0294,-0.1261,-0.0446,-0.0869,0.0185,0.0143,1.8,0.72,1.08,-0.0402,-0.0519,-0.0747,-0.1522,0.0292,30.41,68.6,4-Nov-2017
442,TMK,Torchmark Corporation,Financial,Life Insurance,USA,9.95B,18.42,85.42,-0.0014,558778,16.67,2.3,2.44,1.97,101.84,6.92,0.083,0.007,0.025,0.115,0.104,-,-,0.22,0.28,116.48M,114.16M,0.012,-0.2456,0.757,0.0041,0.014,4.12,0.0054,0.057,0.0815,0.1149,0.3387,0.1581,0.0097,0.0118,3.6,1,0.99,0.0295,0.068,0.102,-0.0125,0.3497,79.82,85.42,4-Nov-2017
443,TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical Laboratories & Research,USA,80.46B,32.91,193.71,0.0127,816258,18.25,2.7,4.06,3.37,121.09,32.38,0.035,0.0031,0.047,0.099,0.064,1.5,1,0.68,0.75,415.37M,398.13M,0.002,-0.0868,0.873,0.0034,0.0084,2.25,0.0067,0.0014,0.0922,0.1369,0.3261,0.3729,0.0154,0.0148,1.5,1.09,3.12,0.002,0.0187,0.1277,-0.0372,0.3929,51.63,193.71,4-Nov-2017
444,TRIP,TripAdvisor Inc.,Technology,Internet Information Providers,USA,5.50B,58.73,38.88,0.0101,2399294,33.17,-,3.59,4.03,6.08,22.71,-0.398,-,0.041,0.066,0.081,1.9,1.9,0.19,0.2,141.37M,107.23M,0.001,-0.0834,0.998,0.0006,0.1911,6.59,0.0494,-0.1085,-0.0172,-0.1733,-0.3803,-0.1615,0.0287,0.0306,3.2,2.35,1.28,-0.0125,-0.0651,-0.0797,-0.407,0.1002,42.41,38.88,4-Nov-2017
445,TROW,T. Rowe Price Group Inc.,Financial,Asset Management,USA,22.99B,15.48,94.57,-0.0006,847840,16.29,1.26,5,4.11,12.3,-,0.027,0.0241,0.227,0.289,0.205,-,-,0,0,243.15M,228.96M,0.019,-0.0079,0.757,0.0007,0.0497,8.95,0.0063,0.0307,0.1343,0.331,0.4848,0.2566,0.0189,0.0162,2.8,1.31,1.66,0.0033,0.0602,0.2225,-0.0286,0.4935,61.21,94.57,4-Nov-2017
446,TRV,The Travelers Companies Inc.,Financial,Property & Casualty Insurance,USA,36.73B,15.42,133.32,-0.0102,1088837,13.99,-,1.28,1.54,96.92,10.24,-0.055,0.0216,0.024,0.103,0.114,-,-,0.25,0.29,275.53M,272.12M,0.002,-0.2737,0.81,0.0027,0.0214,3.57,0.0172,0.0714,0.0351,0.1017,0.2611,0.089,0.0133,0.0134,2.7,1.27,1.71,0.024,0.0656,0.0771,-0.0176,0.2887,68.09,133.32,4-Nov-2017
447,TSCO,Tractor Supply Company,Services,Specialty Retail Other,USA,7.56B,17.5,58.97,-0.0116,1873425,16.56,1.52,1.05,5.47,111.49,30.53,0.089,0.0183,0.155,0.303,0.252,2,0.2,0.34,0.36,128.19M,125.60M,0.001,0,0.951,0.0034,0.0979,5.63,0.0122,-0.0557,0.0417,-0.0436,-0.1012,-0.2221,0.0332,0.0271,2.6,1.29,1.57,-0.002,-0.0227,-0.0456,-0.2464,0.1825,46.16,58.97,4-Nov-2017
448,TSN,Tyson Foods Inc.,Consumer Goods,Meat Products,USA,26.25B,15.32,72.8,-0.0048,2712237,12.52,1.95,0.7,2.63,113.64,25.29,0.535,0.0124,0.074,0.181,0.126,1.6,0.8,0.97,1.07,360.59M,283.09M,0.001,-0.283,0.91,-0.009,0.0236,2.75,0.0248,0.0243,0.0882,0.2239,0.0404,0.1803,0.0117,0.0125,2.3,0.29,1.1,0.0215,0.0686,0.1415,-0.0117,0.3065,68.56,72.8,4-Nov-2017
449,TSS,Total System Services Inc.,Financial,Credit Services,USA,13.35B,35.06,72.26,0.0012,2022896,19.72,2.95,2.79,5.65,32.28,18.46,-0.119,0.0072,0.066,0.188,0.075,1,-,1.02,1.26,184.76M,180.54M,0.005,-0.2373,0.8,0.0013,0.014,1.98,0.0248,0.0783,0.1259,0.2395,0.4887,0.4738,0.012,0.0116,2.3,1.11,0.9,0.049,0.0629,0.2054,-0.0049,0.5371,74.04,72.26,4-Nov-2017
450,TWX,Time Warner Inc.,Services,Entertainment - Diversified,USA,72.69B,17.74,93.28,-0.015,14765626,14.26,1.92,2.38,2.66,27.73,19.73,0.078,0.0173,0.079,0.204,0.129,1.5,1.3,0.8,0.85,779.22M,775.82M,0.001,0.0003,0.809,-0.0016,0.0149,2.48,-0.0558,-0.1,-0.0893,-0.0519,0.0703,-0.0337,0.0295,0.0134,2.8,1,1.51,-0.0728,-0.08,-0.0633,-0.1022,0.0946,15.55,93.28,4-Nov-2017
451,TXN,Texas Instruments Incorporated,Technology,Semiconductor - Broad Line,USA,97.39B,22.31,97.98,0.0123,3346699,21.6,2.06,6.66,9.1,32.64,45.13,0.233,0.0253,0.245,0.379,0.249,4,3,0.29,0.33,994.00M,976.49M,0.001,-0.6232,0.856,0.0015,0.012,2.87,0.0049,0.075,0.1924,0.2331,0.443,0.3427,0.0135,0.0125,2.4,1.26,1.28,0.0352,0.102,0.1951,0.0043,0.4668,74.83,97.98,4-Nov-2017
452,TXT,Textron Inc.,Industrial Goods,Aerospace/Defense - Major Diversified,USA,14.64B,23.54,54.55,0.005,1217265,18.98,3.23,1.05,2.56,15.61,16.5,0.236,0.0015,0.059,0.162,0.107,2,0.8,0.67,0.73,268.36M,264.35M,0.0014,0,0.82,-0.0003,0.013,2.42,0.0287,-0.0198,0.1043,0.1683,0.398,0.1234,0.0147,0.0164,2.3,1.59,0.89,0.0154,0.0407,0.1153,-0.0224,0.4063,62,54.55,4-Nov-2017
453,UA,Under Armour Inc.,Consumer Goods,Textile - Apparel Clothing,USA,-,21.44,10.59,-0.0231,8888493,23.02,4.29,-,2.31,-,-,-0.362,-,-,-,-,-,-,-,-,-,368.90M,0.1576,-,0.6208,-,0.1021,8.14,-0.2646,-0.2954,-0.3632,-0.4461,-0.5814,-0.5793,0.0888,0.0443,3,-,0.68,-0.269,-0.301,-0.4071,-0.6414,0.0163,18.94,10.59,4-Nov-2017
454,UAA,Under Armour Inc.,Consumer Goods,Textile - Apparel Clothing,USA,4.95B,23.94,11.61,-0.0144,10355234,26.94,4.28,0.99,2.52,29.88,14.59,-0.577,-,0.059,0.108,0.1,2.3,1.1,0.38,0.47,426.43M,370.49M,0.002,0,0.748,0.0008,0.1478,9.77,-0.2762,-0.2976,-0.3745,-0.4345,-0.6168,-0.6003,0.0808,0.0451,3.1,0.1,0.77,-0.2673,-0.2948,-0.4053,-0.6529,0.014,21.05,11.61,4-Nov-2017
455,UAL,United Continental Holdings Inc.,Services,Major Airlines,USA,17.88B,8.64,59.65,0.0237,4889724,9.14,36.44,0.48,1.99,4.13,-,-0.338,-,0.047,0.223,0.145,0.6,0.5,1.37,1.55,299.80M,295.33M,0.001,0.0102,-,0.0013,0.0427,2.34,-0.01,-0.0726,-0.1278,-0.2045,0.0663,-0.1815,0.0182,0.026,2.6,1.03,1.64,-0.0494,-0.0321,-0.1518,-0.2817,0.07,44.16,59.65,4-Nov-2017
456,UDR,UDR Inc.,Financial,REIT - Residential,USA,10.22B,109.6,38.47,0.0089,2349234,124.5,-,10.45,3.61,7302.98,45.1,-0.093,0.0322,0.039,0.101,0.028,-,-,1.28,1.28,265.77M,264.56M,0.009,-0.0506,0.996,-0.0032,0.0215,4.45,-0.001,-0.0021,-0.0067,0.0142,0.1177,0.0546,0.0179,0.0118,2.9,0.39,0.5,-0.0019,-0.0037,0.0191,-0.055,0.1712,47.91,38.47,4-Nov-2017
457,UHS,Universal Health Services Inc.,Healthcare,Hospitals,USA,9.76B,13.97,101.61,-0.0077,656496,12.5,1.85,0.95,2.03,146.95,10.77,0.056,0.0039,0.07,0.155,0.101,1.3,1.2,0.83,0.85,96.03M,79.11M,0.011,0,0.955,-0.0021,0.0259,2.57,-0.0182,-0.0939,-0.0526,-0.1625,-0.1436,-0.0448,0.0205,0.0257,2.1,0.96,2.56,-0.0509,-0.0651,-0.1231,-0.2168,0.019,33.19,101.61,4-Nov-2017
458,ULTA,Ulta Beauty Inc.,Services,Specialty Retail Other,USA,12.51B,26.89,202.05,-0.0042,837250,20.5,1.46,2.35,7.65,45.84,57.5,0.309,-,0.179,0.3,0.264,2.8,0.8,0,0,61.92M,58.12M,0.011,0.1328,0.95,-0.0008,0.0531,2.18,0.0157,-0.0842,-0.1879,-0.3209,-0.1276,-0.2075,0.0332,0.0302,2.4,0.53,6.11,-0.0066,-0.0609,-0.2279,-0.3583,0.075,41.99,202.05,4-Nov-2017
459,UNH,UnitedHealth Group Incorporated,Healthcare,Health Care Plans,USA,205.21B,24.19,212.87,0.0084,2197046,19.66,1.63,1.04,4.75,14.07,20.33,0.206,0.0141,0.058,0.188,0.114,-,-,0.61,0.74,964.00M,951.74M,0.005,-0.0273,0.891,-0.0015,0.0088,2.88,0.0013,0.0756,0.0929,0.2203,0.5444,0.3301,0.0153,0.0178,1.5,0.64,3.45,0.0467,0.0675,0.1729,0.0005,0.5627,67.56,212.87,4-Nov-2017
460,UNM,Unum Group,Financial,Accident & Health Insurance,USA,11.95B,12.33,52.46,-0.0085,1529606,11.85,2.47,1.06,1.28,102.12,12.99,0.128,0.0175,0.015,0.103,0.092,-,-,0.32,0,227.75M,224.86M,0.003,-0.0404,0.975,0.011,0.0191,4.19,0.0002,0.0031,0.0368,0.1219,0.4436,0.1942,0.0154,0.0127,2.9,1.64,0.7,0.0023,0.0389,0.0937,-0.013,0.4658,59.84,52.46,4-Nov-2017
461,UNP,Union Pacific Corporation,Services,Railroads,USA,94.22B,20.74,117.18,-0.0102,1925969,18.08,1.57,4.5,4.8,68.48,46.62,-0.077,0.0207,0.077,0.218,0.136,1.1,0.9,0.78,0.8,804.10M,799.70M,0.001,-0.0214,0.813,0.0012,0.013,3.13,0.0009,0.0277,0.1424,0.0651,0.32,0.1302,0.0142,0.0176,2.4,0.87,1.98,0.0302,0.0481,0.0786,-0.0211,0.3334,61.95,117.18,4-Nov-2017
462,UPS,United Parcel Service Inc.,Services,Air Delivery & Freight Services,USA,98.81B,28.36,115.46,-0.0121,2955625,17.75,3.49,1.54,80.74,21.29,-,-0.277,0.0288,0.088,2.807,0.228,1.1,1.1,11.46,14.53,855.78M,684.10M,0.0001,-0.1981,0.684,0.0002,0.0155,4.7,-0.0438,-0.0232,0.0322,0.0738,0.0742,0.0072,0.0162,0.0135,2.7,0.92,1.64,-0.0261,-0.0172,0.0428,-0.0517,0.1306,38.16,115.46,4-Nov-2017
463,URBN,Urban Outfitters Inc.,Services,Apparel Stores,USA,2.70B,16.54,24.72,-0.0052,1657856,15.51,1.55,0.77,2.14,6.98,10.2,0.044,-,0.091,0.133,0.166,2.5,1.5,0,0,109.31M,68.77M,0.002,0,0.915,0.003,0.3421,6.28,-0.0167,0.0479,0.3212,0.0623,-0.2415,-0.132,0.0256,0.028,2.7,0.61,0.7,0.0325,0.0719,0.1204,-0.3941,0.5268,59.93,24.72,4-Nov-2017
464,URI,United Rentals Inc.,Services,Rental & Leasing Services,USA,12.25B,20.53,144.71,-0.006,708135,11.77,1.31,1.96,5.54,37.81,6.21,0.062,-,0.047,0.319,0.114,0.9,0.9,3.47,3.79,84.66M,84.13M,0.006,-0.1258,0.977,0.0013,0.0673,4.07,-0.0084,0.0192,0.2253,0.2958,1.0018,0.3706,0.0203,0.0225,2.4,2.65,3.32,0.0103,0.0822,0.1946,-0.0196,1.0457,58.48,144.71,4-Nov-2017
465,USB,U.S. Bancorp,Financial,Regional - Midwest Banks,USA,91.18B,16.26,54.65,-0.0042,5211983,14.64,2.56,6.5,2.14,3.15,16.41,0.024,0.022,0.012,0.133,0.107,-,-,0.88,0.88,1.67B,1.66B,0.0013,-0.0205,0.759,0.0002,0.0092,2.99,0.0039,0.0166,0.0288,0.051,0.2406,0.0639,0.0117,0.0118,2.8,0.87,0.67,0.0093,0.0299,0.0381,-0.0346,0.247,65.27,54.65,4-Nov-2017
466,UTX,United Technologies Corporation,Industrial Goods,Aerospace/Defense Products & Services,USA,97.41B,18.73,121.07,-0.0032,2405662,17.65,3.41,1.66,3.36,10.42,21.89,0.355,0.0231,0.058,0.186,0.126,1.4,1,0.84,0.94,804.54M,797.90M,0.0011,-0.0117,0.811,0.0003,0.0146,3.21,0.0168,0.0245,0.0215,-0.0001,0.1981,0.1045,0.0111,0.0109,2.5,1.06,1.37,0.014,0.0392,0.0372,-0.0298,0.202,66.74,121.07,4-Nov-2017
467,V,Visa Inc.,Financial,Credit Services,USA,254.86B,41.41,111.36,0.0034,3757861,23.62,2.49,13.88,9.64,18.97,36.82,0.167,0.007,-,-,0.157,1.9,1.9,0.61,0.67,2.29B,418.93M,0.0009,-0.0187,0.957,0.0003,0.0715,4.47,0.015,0.0482,0.0973,0.2115,0.3808,0.4273,0.0117,0.011,1.8,0.96,1.23,0.0257,0.0486,0.1607,-0.0004,0.4814,73.95,111.36,4-Nov-2017
468,VAR,Varian Medical Systems Inc.,Healthcare,Medical Appliances & Equipment,USA,9.73B,38.44,106.09,0.0136,748668,22.21,4.8,3.65,7,14.78,26.91,-0.344,-,0.086,0.191,0.138,1.6,1.3,0.18,0.26,91.70M,91.51M,0.002,-0.5204,-,0.0083,0.088,10.63,-0.0024,0.0351,0.0996,0.1103,0.3392,0.3344,0.018,0.0181,2.5,0.64,2.12,0.0187,0.0178,0.1022,-0.0247,0.397,56.04,106.09,4-Nov-2017
469,VFC,V.F. Corporation,Consumer Goods,Textile - Apparel Clothing,USA,27.19B,28.84,69.47,-0.0063,2489292,20.1,3.9,2.31,7.57,40.43,37.14,-0.087,0.0242,0.106,0.229,0.173,1.6,0.9,0.58,0.9,391.40M,391.22M,0.002,-0.4134,0.909,-0.0024,0.0529,9.09,-0.0202,0.0732,0.1037,0.264,0.3,0.3022,0.0153,0.0168,2.5,0.79,1.2,0.0321,0.073,0.2045,-0.0345,0.4458,63.82,69.47,4-Nov-2017
470,VIAB,Viacom Inc.,Services,Entertainment - Diversified,USA,9.90B,6.43,23.27,-0.0056,5893842,5.96,1.05,0.75,1.73,23.3,9.95,-0.238,0.0344,0.063,0.308,0.124,1.4,1.1,2.05,2.07,425.62M,360.61M,0.001,0.0723,0.936,-0.0017,0.0736,4.74,-0.0564,-0.1476,-0.239,-0.3609,-0.3656,-0.337,0.038,0.0339,2.8,1.59,0.86,-0.0868,-0.1359,-0.3462,-0.5019,-0.0049,32.44,23.27,4-Nov-2017
471,VLO,Valero Energy Corporation,Basic Materials,Oil & Gas Refining & Marketing,USA,35.05B,20.04,80.88,-0.0087,3390482,13.28,0.91,0.42,1.74,6.77,-,-0.382,0.0346,-,-,0.1,-,-,0.41,0.42,433.37M,433.37M,0.001,-0.1774,0.846,0.0015,0.051,5.98,0.0403,0.0467,0.1894,0.2234,0.3979,0.1838,0.0168,0.0134,2.5,1.17,1.19,0.037,0.0877,0.186,-0.0159,0.4091,73.4,80.88,4-Nov-2017
472,VMC,Vulcan Materials Company,Industrial Goods,General Building Materials,USA,16.80B,39.85,126.43,0.0174,1557944,27.29,2.06,4.54,3.64,14.87,199.53,0.804,0.0079,0.05,0.097,0.085,2.4,2,0.61,0.72,132.88M,132.03M,0.001,-0.0633,0.885,-0.0033,0.0247,2.67,0.0325,0.0459,0.0464,-0.0019,0.1079,0.0102,0.0258,0.0203,1.7,0.85,2.66,0.0512,0.0646,0.0346,-0.085,0.1604,65.74,126.43,4-Nov-2017
473,VNO,Vornado Realty Trust,Financial,REIT - Diversified,USA,13.89B,15.94,73.25,-0.0105,1033779,54.87,0.67,5.52,2.36,9.44,30.18,0.298,0.0328,0.042,0.154,0.063,-,-,1.84,1.84,189.62M,171.58M,0.016,0,0.865,-0.0046,0.0252,3.99,0.0045,-0.0626,-0.0757,-0.0417,0.0451,-0.1316,0.018,0.0153,2.2,1.03,1.16,-0.0362,-0.0307,-0.0722,-0.1887,0.0497,40.12,73.25,4-Nov-2017
474,VRSK,Verisk Analytics Inc.,Services,Business Services,USA,14.96B,33.32,91.03,0.0001,877081,26.59,3.74,7.37,10.24,103.67,35.28,-0.089,-,0.098,0.33,0.152,0.7,0.7,1.55,1.64,164.34M,154.20M,0.004,-0.2816,0.965,0.0042,0.0291,6.05,0.0717,0.0863,0.1031,0.1479,0.1046,0.1215,0.0219,0.0118,2.4,0.77,1.21,0.0716,0.0967,0.1059,-0.0034,0.2041,84.92,91.03,4-Nov-2017
475,VRSN,VeriSign Inc.,Technology,Internet Information Providers,USA,10.85B,29.35,108.49,-0.0081,1009958,25.17,3.67,9.39,-,4.59,15.68,0.213,-,0.186,-0.382,0.819,1.6,1.6,-,-,100.04M,99.88M,0.011,-0.0025,-,0.0062,0.147,21.18,-0.0053,-0.0039,0.0923,0.216,0.3495,0.4262,0.0166,0.0136,3.3,1.04,1.61,-0.001,0.0228,0.1525,-0.021,0.433,53.53,108.49,4-Nov-2017
476,VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,36.21B,192.27,149.97,0.035,1884699,52.15,2.82,15.77,22.22,21.7,60.33,0.801,-,0.06,0.132,-0.003,3.5,3.3,0.33,0.34,241.45M,241.45M,0.005,-0.5199,0.987,0.006,0.015,2.44,-0.0009,-0.0153,-0.0415,0.3034,0.9304,1.0357,0.0391,0.0307,1.8,1.66,4.65,-0.0088,-0.0203,0.1906,-0.1066,1.0987,47.79,149.97,4-Nov-2017
477,VTR,Ventas Inc.,Financial,REIT - Healthcare Facilities,USA,22.76B,38.31,64.1,0.0041,1243928,34.1,5.55,6.46,2.16,220.09,96.84,0.363,0.0484,0.03,0.067,0.045,-,-,1.13,1.13,355.02M,354.64M,0.003,-0.0858,0.916,-0.0013,0.0212,4.86,0.0256,0.0125,-0.0236,0.009,0.0365,0.0253,0.0157,0.0145,3.2,0.13,0.97,0.0196,-0.0216,-0.019,-0.1142,0.1406,52.58,64.1,4-Nov-2017
478,VZ,Verizon Communications Inc.,Technology,Telecom Services - Domestic,USA,193.52B,12.17,47.42,-0.0008,8037667,12.31,9.6,1.56,7.22,-,15.87,-0.265,0.0498,0.064,0.65,0.151,1.1,1,4.3,4.38,4.08B,4.08B,0.0003,-0.0029,0.637,-0.0023,0.0097,2.87,-0.0297,-0.0472,-0.0295,0.0169,0.0117,-0.1117,0.0171,0.0161,2.7,0.56,0.78,-0.0235,-0.0218,-0.0061,-0.1351,0.1079,40.11,47.42,4-Nov-2017
479,WAT,Waters Corporation,Healthcare,Medical Instruments & Supplies,USA,15.39B,29.17,197.92,0.0001,315257,24.63,3.03,6.84,6.29,4.92,21.74,0.135,-,0.112,0.225,0.132,6,5.6,0.67,0.76,77.78M,76.23M,0.029,-0.0766,0.955,0.0041,0.0372,6,-0.0092,0.0759,0.1122,0.1436,0.4469,0.4727,0.0152,0.0171,2.4,0.82,3.17,0.0471,0.0661,0.1482,-0.0093,0.4842,68.51,197.92,4-Nov-2017
480,WBA,Walgreens Boots Alliance Inc.,Services,Drug Stores,USA,70.26B,17.7,66.87,0.0013,14065983,10.99,1.45,0.59,2.57,21.29,16.82,-0.011,0.0239,0.057,0.139,0.119,1.1,0.6,0.46,0.47,1.05B,924.61M,0.1442,0.0001,0.621,0.0007,0.0228,3.04,0.0371,-0.131,-0.1796,-0.221,-0.1722,-0.192,0.0267,0.0275,2.1,1.22,1.8,-0.016,-0.1114,-0.1691,-0.2401,0.0478,36.54,66.87,4-Nov-2017
481,WDC,Western Digital Corporation,Technology,Data Storage Devices,USA,26.35B,67.92,87.01,-0.0179,2931904,7.52,2.83,1.38,2.22,4.13,11.53,0.341,0.023,0.014,0.036,0.064,2.5,2,1.13,1.15,302.87M,294.60M,0.002,-0.2627,0.854,0.0091,0.0307,2.19,-0.0011,0.041,0.0746,-0.0321,0.578,0.2805,0.0309,0.024,2,1.18,2.41,0.0025,-0.0026,0.0238,-0.0915,0.6036,49.37,87.01,4-Nov-2017
482,WEC,WEC Energy Group Inc.,Utilities,Electric Utilities,USA,21.51B,22.39,68.17,0.0083,2971767,20.73,4.11,2.85,2.35,589.44,-,0.266,0.0305,0.032,0.105,0.058,0.6,0.5,0.96,1.12,315.60M,315.02M,0.001,-0.5665,0.723,0.0028,0.0223,4.44,0.0049,0.064,0.0602,0.1074,0.1705,0.1623,0.0119,0.0114,2.5,0.14,0.79,0.0305,0.0431,0.0961,0.0021,0.2703,67.26,68.17,4-Nov-2017
483,WFC,Wells Fargo & Company,Financial,Money Center Banks,USA,281.18B,14.57,56.35,-0.0023,10014573,13.03,1.93,4.84,1.57,0.71,90.7,-0.032,0.0277,0.01,0.115,0.079,-,-,1.33,1.33,4.99B,4.92B,0.7958,0,0.778,-0.0017,0.0058,1.62,0.0086,0.0173,0.0725,0.0238,0.2428,0.0225,0.013,0.0129,2.6,0.95,0.8,0.023,0.0517,0.0333,-0.0607,0.2666,69.22,56.35,4-Nov-2017
484,WHR,Whirlpool Corporation,Consumer Goods,Appliances,USA,11.78B,15.46,163.86,0.0028,951341,10.25,1.77,0.56,2.51,10.84,32.19,0.171,0.0269,0.04,0.167,0.126,0.9,0.6,0.77,1.22,71.91M,71.37M,0.0068,-0.055,0.985,0.0036,0.0646,4.93,0.0152,-0.1067,-0.0815,-0.1079,0.0852,-0.0985,0.0199,0.0187,2.7,1.89,3.89,-0.0486,-0.0576,-0.0838,-0.1928,0.0903,37.23,163.86,4-Nov-2017
485,WLTW,Willis Towers Watson Public Limited Company,Financial,Insurance Brokers,United Kingdom,21.59B,45.11,159.59,0.0134,748660,16.29,4.47,2.71,2.11,25.34,47.04,-0.437,0.0133,0.015,0.047,0.046,1.1,1.1,0.4,0.41,135.29M,133.44M,0.002,-0.9529,0.963,-0.0088,0.0167,2.78,-0.0126,0.028,0.0669,0.106,0.2905,0.3051,0.021,0.0136,2.2,0.92,2.34,-0.0003,0.0306,0.1239,-0.0328,0.4153,55.12,159.59,4-Nov-2017
486,WM,Waste Management Inc.,Industrial Goods,Waste Management,USA,35.77B,26.23,81.7,0.0006,2000975,23.51,2.53,2.5,6.77,1021.95,35.98,0.603,0.0208,0.066,0.256,0.113,0.7,0.7,1.61,1.77,437.80M,435.69M,0.001,-0.0199,0.808,0.0058,0.0119,2.85,-0.0074,0.0656,0.0837,0.1152,0.2884,0.1522,0.0129,0.0103,2.3,0.77,1,0.0408,0.0487,0.1011,-0.0141,0.2929,68.46,81.7,4-Nov-2017
487,WMB,The Williams Companies Inc.,Basic Materials,Oil & Gas Pipelines,USA,23.35B,46.33,28.26,0.0053,3826233,30.13,4.63,2.91,2.81,12.18,37.13,0.259,0.0425,0.011,0.076,0.01,1,1,2.57,2.8,826.43M,825.68M,0.001,-0.2871,0.869,-0.0006,0.0171,3.33,-0.0126,-0.0686,-0.089,-0.0774,-0.0067,-0.0925,0.0179,0.0163,1.9,1.4,0.5,-0.0352,-0.0493,-0.0475,-0.1355,0.0221,33.69,28.26,4-Nov-2017
488,WMT,Wal-Mart Stores Inc.,Services,Discount Variety Stores,USA,269.26B,21.58,89.68,0.0099,6492439,19.38,3.24,0.55,3.53,41.62,23.69,-0.04,0.0227,0.063,0.167,0.134,0.8,0.2,0.53,0.62,3.00B,1.41B,0.008,-0.7514,0.306,-0.0014,0.0351,5.74,0.0171,0.1293,0.1033,0.1781,0.288,0.2975,0.0144,0.015,2.4,0.34,1.31,0.0387,0.0925,0.1754,0.0058,0.3738,72.46,89.68,4-Nov-2017
489,WRK,WestRock Company,Consumer Goods,Packaging & Containers,USA,15.14B,36.07,59.95,0.0022,1617658,15.95,2.33,1.05,1.49,67.22,22.49,-0.796,0.0267,0.018,0.043,0.022,1.4,0.8,0.57,0.64,252.50M,250.91M,0.006,-0.2698,0.898,0.0035,0.0111,1.9,-0.0145,0.0356,0.0488,0.0978,0.3141,0.1808,0.0197,0.016,2,-,1,0.0015,0.0327,0.0811,-0.0268,0.369,54.01,59.95,4-Nov-2017
490,WU,The Western Union Company,Financial,Credit Services,USA,9.04B,49.24,19.5,-0.0289,7262028,10.88,7.77,1.67,13.83,8.54,57.35,-0.684,0.0359,0.02,0.205,0.107,-,-,5.49,5.49,463.77M,462.87M,0.001,-0.0482,-,-0.0065,0.0921,13.11,-0.0375,-0.0076,0.0062,-0.0031,-0.0142,-0.1022,0.0259,0.0148,3,1.03,0.34,-0.0196,0.0073,0.0013,-0.141,0.0604,45.81,19.5,4-Nov-2017
